Author,Title,Type of Ban,State,District,Origin of Challenge,Frequency,ID,Students_tested,Reading_proficiency_rate,Average_proficiency,District_bans,Year,Diff_from_mean
,,,Arizona,Imagine charter elementary at camelback  inc.,,0.0,400445.0,211,22.0,54.32355555555556,0.0,2021,-32.32355555555556
,,,Arizona,Agua fria union high school district,,0.0,400450.0,1740,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,Arizona,Arizona state school for the deaf and blind,,0.0,400463.0,241,8.0,54.32355555555556,0.0,2021,-46.32355555555556
,,,Arizona,Ajo unified district,,0.0,400520.0,207,22.0,54.32355555555556,0.0,2021,-32.32355555555556
,,,Arizona,Alhambra elementary district,,0.0,400600.0,8888,19.0,54.32355555555556,0.0,2021,-35.32355555555556
,,,Arizona,Basis school  inc.,,0.0,400608.0,547,90.0,54.32355555555556,0.0,2021,35.67644444444444
,,,Arizona,Desert heights charter schools,,0.0,400610.0,434,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,Arizona,West-mec - western maricopa education center,,0.0,400615.0,369,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Cochise community development corporation,,0.0,400632.0,204,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,Arizona,Edkey  inc. - sequoia ranch school,,0.0,400641.0,275,8.0,54.32355555555556,0.0,2021,-46.32355555555556
,,,Arizona,Heritage elementary school,,0.0,400649.0,465,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,Arizona,Edkey  inc. - arizona conservatory for arts and academics,,0.0,400653.0,235,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,Arizona,Veritas preparatory academy,,0.0,400655.0,424,69.0,54.32355555555556,0.0,2021,14.676444444444442
,,,Arizona,Amphitheater unified district,,0.0,400680.0,7044,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Legacy traditional charter school - maricopa,,0.0,400745.0,685,57.0,54.32355555555556,0.0,2021,2.676444444444442
,,,Arizona,Eduprize schools  llc,,0.0,400746.0,2173,61.0,54.32355555555556,0.0,2021,6.676444444444442
,,,Arizona,Scottsdale preparatory academy,,0.0,400747.0,629,76.0,54.32355555555556,0.0,2021,21.67644444444444
,,,Arizona,Imagine desert west middle  inc.,,0.0,400754.0,311,25.0,54.32355555555556,0.0,2021,-29.32355555555556
,,,Arizona,Freedom academy  inc.,,0.0,400755.0,244,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,Arizona,Arete preparatory academy,,0.0,400757.0,330,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,Arizona,Candeo schools  inc.,,0.0,400758.0,334,83.0,54.32355555555556,0.0,2021,28.67644444444444
,,,Arizona,Glendale preparatory academy,,0.0,400760.0,290,73.0,54.32355555555556,0.0,2021,18.67644444444444
,,,Arizona,Eagle south mountain charter  inc.,,0.0,400763.0,404,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,Arizona,Imagine coolidge elementary  inc.,,0.0,400766.0,344,24.0,54.32355555555556,0.0,2021,-30.32355555555556
,,,Arizona,Imagine prep coolidge  inc.,,0.0,400769.0,340,23.0,54.32355555555556,0.0,2021,-31.32355555555556
,,,Arizona,San tan montessori school  inc.,,0.0,400775.0,262,50.0,54.32355555555556,0.0,2021,-4.323555555555558
,,,Arizona,Daisy education corporation dba paragon science academy,,0.0,400778.0,253,66.0,54.32355555555556,0.0,2021,11.676444444444442
,,,Arizona,Imagine avondale elementary  inc.,,0.0,400780.0,251,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Arizona,Math and science success academy  inc.,,0.0,400781.0,229,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,Arizona,West valley arts and technology academy  inc.,,0.0,400786.0,210,23.0,54.32355555555556,0.0,2021,-31.32355555555556
,,,Arizona,Phoenix collegiate academy  inc.,,0.0,400788.0,316,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Apache junction unified district,,0.0,400790.0,2457,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,Arizona,Academy del sol  inc.,,0.0,400797.0,327,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,Arizona,Challenge foundation academies of arizona  inc.,,0.0,400798.0,350,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,The odyssey preparatory academy  inc.,,0.0,400800.0,1393,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Arizona,Cafa  inc. dba learning foundation and performing arts gilbe,,0.0,400803.0,489,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,Arizona,Choice academies  inc.,,0.0,400805.0,402,71.0,54.32355555555556,0.0,2021,16.676444444444442
,,,Arizona,Basis school  inc.,,0.0,400818.0,349,80.0,54.32355555555556,0.0,2021,25.67644444444444
,,,Arizona,Anthem preparatory academy,,0.0,400819.0,410,68.0,54.32355555555556,0.0,2021,13.676444444444442
,,,Arizona,Basis school  inc.,,0.0,400829.0,572,84.0,54.32355555555556,0.0,2021,29.67644444444444
,,,Arizona,Basis school  inc.,,0.0,400830.0,512,90.0,54.32355555555556,0.0,2021,35.67644444444444
,,,Arizona,Basis school  inc.,,0.0,400831.0,411,74.0,54.32355555555556,0.0,2021,19.67644444444444
,,,Arizona,Archway classical academy trivium,,0.0,400832.0,253,72.0,54.32355555555556,0.0,2021,17.676444444444442
,,,Arizona,Archway classical academy veritas,,0.0,400833.0,255,70.0,54.32355555555556,0.0,2021,15.676444444444442
,,,Arizona,Archway classical academy chandler,,0.0,400834.0,257,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,Arizona,Legacy traditional school - northwest tucson,,0.0,400842.0,719,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,Arizona,Basis school  inc,,0.0,400843.0,569,84.0,54.32355555555556,0.0,2021,29.67644444444444
,,,Arizona,Legacy traditional school - avondale,,0.0,400847.0,608,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,Arizona,Reid traditional schools' painted rock academy inc.,,0.0,400850.0,276,58.0,54.32355555555556,0.0,2021,3.676444444444442
,,,Arizona,Trivium preparatory academy,,0.0,400851.0,245,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,Arizona,Athlos traditional academy,,0.0,400855.0,711,65.0,54.32355555555556,0.0,2021,10.676444444444442
,,,Arizona,North phoenix preparatory academy,,0.0,400861.0,215,68.0,54.32355555555556,0.0,2021,13.676444444444442
,,,Arizona,The paideia academies  inc,,0.0,400863.0,217,20.0,54.32355555555556,0.0,2021,-34.32355555555556
,,,Arizona,Archway classical academy glendale,,0.0,400866.0,263,72.0,54.32355555555556,0.0,2021,17.676444444444442
,,,Arizona,Legacy traditional charter school - laveen village,,0.0,400871.0,432,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,Arizona,Archway classical academy north phoenix,,0.0,400873.0,229,74.0,54.32355555555556,0.0,2021,19.67644444444444
,,,Arizona,Empower college prep,,0.0,400877.0,356,17.0,54.32355555555556,0.0,2021,-37.32355555555556
,,,Arizona,Basis school  inc.,,0.0,400878.0,693,87.0,54.32355555555556,0.0,2021,32.67644444444444
,,,Arizona,Basis school  inc.,,0.0,400881.0,241,76.0,54.32355555555556,0.0,2021,21.67644444444444
,,,Arizona,Asu preparatory academy,,0.0,400884.0,280,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,Arizona,Archway classical academy cicero,,0.0,400886.0,259,63.0,54.32355555555556,0.0,2021,8.676444444444442
,,,Arizona,Archway classical academy - arete,,0.0,400888.0,246,64.0,54.32355555555556,0.0,2021,9.676444444444442
,,,Arizona,Asu preparatory academy,,0.0,400890.0,345,30.0,54.32355555555556,0.0,2021,-24.32355555555556
,,,Arizona,Legacy traditional charter schools - casa grande,,0.0,400892.0,573,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,Arizona,Espiritu community development corp.,,0.0,400895.0,245,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,Arizona,Basis school  inc,,0.0,400897.0,608,81.0,54.32355555555556,0.0,2021,26.67644444444444
,,,Arizona,Basis school  inc.,,0.0,400898.0,493,76.0,54.32355555555556,0.0,2021,21.67644444444444
,,,Arizona,Legacy traditional school - gilbert,,0.0,400899.0,514,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,Arizona,Basis school  inc.,,0.0,400903.0,320,70.0,54.32355555555556,0.0,2021,15.676444444444442
,,,Arizona,Edkey  inc. - sequoia pathway academy,,0.0,400904.0,572,36.0,54.32355555555556,0.0,2021,-18.32355555555556
,,,Arizona,Basis school  inc.,,0.0,400905.0,333,82.0,54.32355555555556,0.0,2021,27.67644444444444
,,,Arizona,Horizon community learning center  inc.,,0.0,400921.0,490,60.0,54.32355555555556,0.0,2021,5.676444444444442
,,,Arizona,Legacy traditional charter school,,0.0,400927.0,535,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
,,,Arizona,Avondale elementary district,,0.0,400960.0,3779,25.0,54.32355555555556,0.0,2021,-29.32355555555556
,,,Arizona,Bagdad unified district,,0.0,401000.0,206,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Balsz elementary district,,0.0,401050.0,1553,15.0,54.32355555555556,0.0,2021,-39.32355555555556
,,,Arizona,Beaver creek elementary district,,0.0,401080.0,221,13.0,54.32355555555556,0.0,2021,-41.32355555555556
,,,Arizona,Bisbee unified district,,0.0,401180.0,353,19.0,54.32355555555556,0.0,2021,-35.32355555555556
,,,Arizona,Buckeye elementary district,,0.0,401380.0,3323,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,Arizona,Buckeye union high school district,,0.0,401410.0,902,59.0,54.32355555555556,0.0,2021,4.676444444444442
,,,Arizona,Sierra vista unified district,,0.0,401460.0,2814,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Bullhead city school district,,0.0,401500.0,1877,25.0,54.32355555555556,0.0,2021,-29.32355555555556
,,,Arizona,Camp verde unified district,,0.0,401600.0,767,19.0,54.32355555555556,0.0,2021,-35.32355555555556
,,,Arizona,Cartwright elementary district,,0.0,401680.0,12187,18.0,54.32355555555556,0.0,2021,-36.32355555555556
,,,Arizona,Casa grande elementary district,,0.0,401710.0,4683,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,Arizona,Casa grande union high school district,,0.0,401740.0,765,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Arizona,Catalina foothills unified district,,0.0,401760.0,2711,63.0,54.32355555555556,0.0,2021,8.676444444444442
,,,Arizona,Chandler unified district #80,,0.0,401870.0,22537,56.0,54.32355555555556,0.0,2021,1.6764444444444422
,,,Arizona,Chinle unified district,,0.0,401940.0,1839,11.0,54.32355555555556,0.0,2021,-43.32355555555556
,,,Arizona,Continental elementary district,,0.0,402250.0,367,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,Arizona,Coolidge unified district,,0.0,402320.0,1692,15.0,54.32355555555556,0.0,2021,-39.32355555555556
,,,Arizona,Cottonwood-oak creek elementary district,,0.0,402370.0,1398,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Arizona,Crane elementary district,,0.0,402400.0,4274,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,Arizona,Creighton elementary district,,0.0,402430.0,4096,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Douglas unified district,,0.0,402530.0,1941,24.0,54.32355555555556,0.0,2021,-30.32355555555556
,,,Arizona,Dysart unified district,,0.0,402690.0,13650,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,Arizona,Eloy elementary district,,0.0,402790.0,598,12.0,54.32355555555556,0.0,2021,-42.32355555555556
,,,Arizona,Flagstaff unified district,,0.0,402860.0,4767,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,Arizona,Florence unified school district,,0.0,402920.0,4423,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,Arizona,Flowing wells unified district,,0.0,403010.0,2901,34.0,54.32355555555556,0.0,2021,-20.32355555555556
,,,Arizona,Fountain hills unified district,,0.0,403040.0,800,41.0,54.32355555555556,0.0,2021,-13.323555555555558
,,,Arizona,Fowler elementary district,,0.0,403060.0,3093,23.0,54.32355555555556,0.0,2021,-31.32355555555556
,,,Arizona,Fort huachuca accommodation district,,0.0,403150.0,633,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Fort thomas unified district,,0.0,403200.0,285,15.0,54.32355555555556,0.0,2021,-39.32355555555556
,,,Arizona,Gadsden elementary district,,0.0,403240.0,3800,25.0,54.32355555555556,0.0,2021,-29.32355555555556
,,,Arizona,Ganado unified school district,,0.0,403290.0,769,9.0,54.32355555555556,0.0,2021,-45.32355555555556
,,,Arizona,Gilbert unified district,,0.0,403400.0,19397,52.0,54.32355555555556,0.0,2021,-2.323555555555558
,,,Arizona,Glendale elementary district,,0.0,403420.0,8720,18.0,54.32355555555556,0.0,2021,-36.32355555555556
,,,Arizona,Glendale union high school district,,0.0,403450.0,3340,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,Arizona,Globe unified district,,0.0,403500.0,876,14.0,54.32355555555556,0.0,2021,-40.32355555555556
,,,Arizona,Higley unified school district,,0.0,403780.0,6139,54.0,54.32355555555556,0.0,2021,-0.3235555555555578
,,,Arizona,Holbrook unified district,,0.0,403820.0,1017,22.0,54.32355555555556,0.0,2021,-32.32355555555556
,,,Arizona,Humboldt unified district,,0.0,403870.0,3058,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,Arizona,Baboquivari unified school district #40,,0.0,403950.0,525,10.0,54.32355555555556,0.0,2021,-44.32355555555556
,,,Arizona,Isaac elementary district,,0.0,403960.0,4456,15.0,54.32355555555556,0.0,2021,-39.32355555555556
,,,Arizona,J o combs unified school district,,0.0,403990.0,2310,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,Arizona,Joseph city unified district,,0.0,404010.0,201,33.0,54.32355555555556,0.0,2021,-21.32355555555556
,,,Arizona,Kayenta unified district,,0.0,404060.0,890,12.0,54.32355555555556,0.0,2021,-42.32355555555556
,,,Arizona,Kyrene elementary district,,0.0,404230.0,11654,51.0,54.32355555555556,0.0,2021,-3.323555555555558
,,,Arizona,Lake havasu unified district,,0.0,404280.0,2889,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Laveen elementary district,,0.0,404290.0,4193,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,Arizona,Liberty elementary district,,0.0,404320.0,2275,38.0,54.32355555555556,0.0,2021,-16.323555555555558
,,,Arizona,Litchfield elementary district,,0.0,404380.0,7502,49.0,54.32355555555556,0.0,2021,-5.323555555555558
,,,Arizona,Littlefield unified district,,0.0,404410.0,223,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Littleton elementary district,,0.0,404440.0,3691,19.0,54.32355555555556,0.0,2021,-35.32355555555556
,,,Arizona,Madison elementary district,,0.0,404500.0,3845,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Arizona,Mammoth-san manuel unified district,,0.0,404570.0,415,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,Arizona,Marana unified district,,0.0,404630.0,6373,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Maricopa unified school district,,0.0,404720.0,3224,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,Arizona,Altar valley elementary district,,0.0,404770.0,457,19.0,54.32355555555556,0.0,2021,-35.32355555555556
,,,Arizona,Mayer unified school district,,0.0,404820.0,299,14.0,54.32355555555556,0.0,2021,-40.32355555555556
,,,Arizona,Mesa unified district,,0.0,404970.0,32328,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,Arizona,Miami unified district,,0.0,405030.0,600,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Mingus union high school district,,0.0,405070.0,303,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,Arizona,Mohave valley elementary district,,0.0,405190.0,897,24.0,54.32355555555556,0.0,2021,-30.32355555555556
,,,Arizona,Morenci unified district,,0.0,405320.0,698,32.0,54.32355555555556,0.0,2021,-22.32355555555556
,,,Arizona,Murphy elementary district,,0.0,405400.0,1234,15.0,54.32355555555556,0.0,2021,-39.32355555555556
,,,Arizona,Naco elementary district,,0.0,405430.0,206,12.0,54.32355555555556,0.0,2021,-42.32355555555556
,,,Arizona,Nadaburg unified school district,,0.0,405460.0,524,28.0,54.32355555555556,0.0,2021,-26.32355555555556
,,,Arizona,Nogales unified district,,0.0,405530.0,2969,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,Arizona,Oracle elementary district,,0.0,405640.0,294,20.0,54.32355555555556,0.0,2021,-34.32355555555556
,,,Arizona,Osborn elementary district,,0.0,405670.0,1778,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Page unified district,,0.0,405820.0,1359,16.0,54.32355555555556,0.0,2021,-38.32355555555556
,,,Arizona,Palo verde elementary district,,0.0,405850.0,288,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Arizona,Palominas elementary district,,0.0,405880.0,705,39.0,54.32355555555556,0.0,2021,-15.323555555555558
,,,Arizona,Paradise valley unified district,,0.0,405930.0,16960,45.0,54.32355555555556,0.0,2021,-9.323555555555558
,,,Arizona,Parker unified school district,,0.0,405980.0,1077,22.0,54.32355555555556,0.0,2021,-32.32355555555556
,,,Arizona,Payson unified district,,0.0,406070.0,1190,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Arizona,Pendergast elementary district,,0.0,406210.0,6850,30.0,54.32355555555556,0.0,2021,-24.32355555555556
,,,Arizona,Peoria unified school district,,0.0,406250.0,19139,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Arizona,Phoenix elementary district,,0.0,406300.0,4527,21.0,54.32355555555556,0.0,2021,-33.32355555555556
,,,Arizona,Phoenix union high school district,,0.0,406330.0,5711,47.0,54.32355555555556,0.0,2021,-7.323555555555558
,,,Arizona,Pima unified district,,0.0,406440.0,428,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,Arizona,Blue ridge unified school district no. 32,,0.0,406580.0,1061,37.0,54.32355555555556,0.0,2021,-17.323555555555558
,,,Arizona,Prescott unified district,,0.0,406730.0,2301,40.0,54.32355555555556,0.0,2021,-14.323555555555558
,,,Arizona,Sanders unified district,,0.0,406740.0,388,6.0,54.32355555555556,0.0,2021,-48.32355555555556
,,,Arizona,Queen creek unified district,,0.0,406810.0,2776,43.0,54.32355555555556,0.0,2021,-11.323555555555558
,,,Arizona,Ray unified district,,0.0,406850.0,241,17.0,54.32355555555556,0.0,2021,-37.32355555555556
,,,Arizona,Red mesa unified district,,0.0,406870.0,383,14.0,54.32355555555556,0.0,2021,-40.32355555555556
,,,Arizona,Red rock elementary district,,0.0,406900.0,210,35.0,54.32355555555556,0.0,2021,-19.32355555555556
,,,Arizona,San carlos unified district,,0.0,406960.0,767,3.0,54.32355555555556,0.0,2021,-51.32355555555556
,,,Arizona,Riverside elementary district,,0.0,407020.0,592,23.0,54.32355555555556,0.0,2021,-31.32355555555556
,,,Arizona,Roosevelt elementary district,,0.0,407080.0,6215,17.0,54.32355555555556,0.0,2021,-37.32355555555556
,,,Arizona,Round valley unified district,,0.0,407130.0,649,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,Arizona,Saddle mountain unified school district,,0.0,407170.0,798,27.0,54.32355555555556,0.0,2021,-27.32355555555556
,,,Arizona,Sacaton elementary district,,0.0,407200.0,303,14.0,54.32355555555556,0.0,2021,-40.32355555555556
,,,Arizona,Safford unified district,,0.0,407240.0,1580,31.0,54.32355555555556,0.0,2021,-23.32355555555556
,,,Arizona,Sahuarita unified district,,0.0,407300.0,2973,42.0,54.32355555555556,0.0,2021,-12.323555555555558
,,,Arizona,Santa cruz valley unified district,,0.0,407520.0,1742,29.0,54.32355555555556,0.0,2021,-25.32355555555556
,,,Arizona,Scottsdale unified district,,0.0,407570.0,12557,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,Arizona,Show low unified district,,0.0,407700.0,1271,30.0,54.32355555555556,0.0,2021,-24.32355555555556
,,,Arizona,Deer valley unified district,,0.0,407750.0,18165,48.0,54.32355555555556,0.0,2021,-6.323555555555558
,,,Arizona,Snowflake unified district,,0.0,407820.0,1257,46.0,54.32355555555556,0.0,2021,-8.323555555555558
,,,Arizona,Somerton elementary district,,0.0,407890.0,1862,16.0,54.32355555555556,0.0,2021,-38.32355555555556
,,,Arizona,St david unified district,,0.0,408020.0,215,53.0,54.32355555555556,0.0,2021,-1.3235555555555578
,,,Arizona,St johns unified district,,0.0,408080.0,416,37.0,54.32355555555556,0.0,2021,-17.323555555555558
